audio_path,species,group,source,recording_id,common_name_zh,common_name_en,scientific_name,call_type,background,site,recordist,license,start_s,end_s
audio/4-125072-A-19.wav,thunderstorm,environment,esc-50,125072,雷暴,Thunderstorm,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-125072-B-19.wav,thunderstorm,environment,esc-50,125072,雷暴,Thunderstorm,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-130584-A-4.wav,frog,amphibian,esc-50,130584,蛙,Frog,Anura,advertisement_call,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-130891-A-7.wav,insects,insect,esc-50,130891,昆虫（复合）,Insects,Insecta,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-133047-A-5.wav,cat,mammal,esc-50,133047,猫,Cat,Felis catus,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-133047-B-5.wav,cat,mammal,esc-50,133047,猫,Cat,Felis catus,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-133047-C-5.wav,cat,mammal,esc-50,133047,猫,Cat,Felis catus,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-133895-A-7.wav,insects,insect,esc-50,133895,昆虫（复合）,Insects,Insecta,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-136381-A-9.wav,crow,bird,esc-50,136381,乌鸦,Crow,Corvus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-138344-A-9.wav,crow,bird,esc-50,138344,乌鸦,Crow,Corvus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-143118-A-7.wav,insects,insect,esc-50,143118,昆虫（复合）,Insects,Insecta,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-143118-B-7.wav,insects,insect,esc-50,143118,昆虫（复合）,Insects,Insecta,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-144083-A-16.wav,wind,environment,esc-50,144083,风声,Wind,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-144083-B-16.wav,wind,environment,esc-50,144083,风声,Wind,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-144083-C-16.wav,wind,environment,esc-50,144083,风声,Wind,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-144085-A-16.wav,wind,environment,esc-50,144085,风声,Wind,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-145081-A-9.wav,crow,bird,esc-50,145081,乌鸦,Crow,Corvus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-149940-A-5.wav,cat,mammal,esc-50,149940,猫,Cat,Felis catus,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-149940-B-5.wav,cat,mammal,esc-50,149940,猫,Cat,Felis catus,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-154793-A-4.wav,frog,amphibian,esc-50,154793,蛙,Frog,Anura,advertisement_call,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-156227-A-9.wav,crow,bird,esc-50,156227,乌鸦,Crow,Corvus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-156993-A-19.wav,thunderstorm,environment,esc-50,156993,雷暴,Thunderstorm,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-159426-A-9.wav,crow,bird,esc-50,159426,乌鸦,Crow,Corvus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-159609-A-14.wav,chirping_birds,bird,esc-50,159609,鸣禽,Chirping birds,Aves,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-159609-B-14.wav,chirping_birds,bird,esc-50,159609,鸣禽,Chirping birds,Aves,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-160999-A-10.wav,rain,environment,esc-50,160999,雨声,Rain,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-161127-A-10.wav,rain,environment,esc-50,161127,雨声,Rain,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-161303-A-5.wav,cat,mammal,esc-50,161303,猫,Cat,Felis catus,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-161303-B-5.wav,cat,mammal,esc-50,161303,猫,Cat,Felis catus,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-161519-A-19.wav,thunderstorm,environment,esc-50,161519,雷暴,Thunderstorm,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-163264-A-10.wav,rain,environment,esc-50,163264,雨声,Rain,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-163606-A-16.wav,wind,environment,esc-50,163606,风声,Wind,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-163608-B-16.wav,wind,environment,esc-50,163608,风声,Wind,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-163609-A-16.wav,wind,environment,esc-50,163609,风声,Wind,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-163609-B-16.wav,wind,environment,esc-50,163609,风声,Wind,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-163697-A-13.wav,crickets,insect,esc-50,163697,蟋蟀,Crickets,Gryllidae,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-164021-A-1.wav,rooster,bird,esc-50,164021,公鸡,Rooster,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-164064-A-1.wav,rooster,bird,esc-50,164064,公鸡,Rooster,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-164064-B-1.wav,rooster,bird,esc-50,164064,公鸡,Rooster,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-164064-C-1.wav,rooster,bird,esc-50,164064,公鸡,Rooster,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-164206-A-10.wav,rain,environment,esc-50,164206,雨声,Rain,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-164661-A-12.wav,crackling_fire,environment,esc-50,164661,篝火,Crackling fire,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-164661-B-12.wav,crackling_fire,environment,esc-50,164661,篝火,Crackling fire,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-164859-A-1.wav,rooster,bird,esc-50,164859,公鸡,Rooster,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-165813-A-19.wav,thunderstorm,environment,esc-50,165813,雷暴,Thunderstorm,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-165813-B-19.wav,thunderstorm,environment,esc-50,165813,雷暴,Thunderstorm,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-166661-A-10.wav,rain,environment,esc-50,166661,雨声,Rain,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-167063-A-11.wav,sea_waves,environment,esc-50,167063,海浪,Sea waves,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-167063-B-11.wav,sea_waves,environment,esc-50,167063,海浪,Sea waves,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-167063-C-11.wav,sea_waves,environment,esc-50,167063,海浪,Sea waves,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-170078-A-1.wav,rooster,bird,esc-50,170078,公鸡,Rooster,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-170247-A-12.wav,crackling_fire,environment,esc-50,170247,篝火,Crackling fire,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-170247-B-12.wav,crackling_fire,environment,esc-50,170247,篝火,Crackling fire,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-171207-A-12.wav,crackling_fire,environment,esc-50,171207,篝火,Crackling fire,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-171823-A-13.wav,crickets,insect,esc-50,171823,蟋蟀,Crickets,Gryllidae,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-172143-A-13.wav,crickets,insect,esc-50,172143,蟋蟀,Crickets,Gryllidae,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-173865-A-9.wav,crow,bird,esc-50,173865,乌鸦,Crow,Corvus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-173865-B-9.wav,crow,bird,esc-50,173865,乌鸦,Crow,Corvus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-177250-A-10.wav,rain,environment,esc-50,177250,雨声,Rain,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-180380-A-10.wav,rain,environment,esc-50,180380,雨声,Rain,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-181286-A-10.wav,rain,environment,esc-50,181286,雨声,Rain,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-181362-A-13.wav,crickets,insect,esc-50,181362,蟋蟀,Crickets,Gryllidae,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-181563-A-12.wav,crackling_fire,environment,esc-50,181563,篝火,Crackling fire,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-182314-A-7.wav,insects,insect,esc-50,182314,昆虫（复合）,Insects,Insecta,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-182314-B-7.wav,insects,insect,esc-50,182314,昆虫（复合）,Insects,Insecta,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-182368-A-12.wav,crackling_fire,environment,esc-50,182368,篝火,Crackling fire,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-182369-A-12.wav,crackling_fire,environment,esc-50,182369,篝火,Crackling fire,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-182395-A-0.wav,dog,mammal,esc-50,182395,犬,Dog,Canis lupus familiaris,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-182613-A-11.wav,sea_waves,environment,esc-50,182613,海浪,Sea waves,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-182613-B-11.wav,sea_waves,environment,esc-50,182613,海浪,Sea waves,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-182795-A-14.wav,chirping_birds,bird,esc-50,182795,鸣禽,Chirping birds,Aves,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-183487-A-1.wav,rooster,bird,esc-50,183487,公鸡,Rooster,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-183992-A-0.wav,dog,mammal,esc-50,183992,犬,Dog,Canis lupus familiaris,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-184575-A-0.wav,dog,mammal,esc-50,184575,犬,Dog,Canis lupus familiaris,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-187769-A-14.wav,chirping_birds,bird,esc-50,187769,鸣禽,Chirping birds,Aves,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-187769-B-14.wav,chirping_birds,bird,esc-50,187769,鸣禽,Chirping birds,Aves,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-188287-A-9.wav,crow,bird,esc-50,188287,乌鸦,Crow,Corvus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-188703-A-8.wav,sheep,mammal,esc-50,188703,羊,Sheep,Ovis aries,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-188703-B-8.wav,sheep,mammal,esc-50,188703,羊,Sheep,Ovis aries,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-188703-C-8.wav,sheep,mammal,esc-50,188703,羊,Sheep,Ovis aries,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-188703-D-8.wav,sheep,mammal,esc-50,188703,羊,Sheep,Ovis aries,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-191246-A-7.wav,insects,insect,esc-50,191246,昆虫（复合）,Insects,Insecta,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-191246-B-7.wav,insects,insect,esc-50,191246,昆虫（复合）,Insects,Insecta,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-191687-A-0.wav,dog,mammal,esc-50,191687,犬,Dog,Canis lupus familiaris,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-192236-A-0.wav,dog,mammal,esc-50,192236,犬,Dog,Canis lupus familiaris,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-194246-A-13.wav,crickets,insect,esc-50,194246,蟋蟀,Crickets,Gryllidae,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-194754-A-0.wav,dog,mammal,esc-50,194754,犬,Dog,Canis lupus familiaris,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-195497-A-11.wav,sea_waves,environment,esc-50,195497,海浪,Sea waves,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-195497-B-11.wav,sea_waves,environment,esc-50,195497,海浪,Sea waves,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-195707-A-13.wav,crickets,insect,esc-50,195707,蟋蟀,Crickets,Gryllidae,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-195805-A-13.wav,crickets,insect,esc-50,195805,蟋蟀,Crickets,Gryllidae,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-196671-A-8.wav,sheep,mammal,esc-50,196671,羊,Sheep,Ovis aries,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-196671-B-8.wav,sheep,mammal,esc-50,196671,羊,Sheep,Ovis aries,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-196672-A-8.wav,sheep,mammal,esc-50,196672,羊,Sheep,Ovis aries,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-197103-A-6.wav,hen,bird,esc-50,197103,母鸡,Hen,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-199261-A-0.wav,dog,mammal,esc-50,199261,犬,Dog,Canis lupus familiaris,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-200330-A-6.wav,hen,bird,esc-50,200330,母鸡,Hen,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-200330-B-6.wav,hen,bird,esc-50,200330,母鸡,Hen,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-202749-A-13.wav,crickets,insect,esc-50,202749,蟋蟀,Crickets,Gryllidae,calling_song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-204618-A-11.wav,sea_waves,environment,esc-50,204618,海浪,Sea waves,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-204830-A-6.wav,hen,bird,esc-50,204830,母鸡,Hen,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-207124-A-0.wav,dog,mammal,esc-50,207124,犬,Dog,Canis lupus familiaris,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-208021-A-1.wav,rooster,bird,esc-50,208021,公鸡,Rooster,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-216211-A-14.wav,chirping_birds,bird,esc-50,216211,鸣禽,Chirping birds,Aves,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-223125-A-14.wav,chirping_birds,bird,esc-50,223125,鸣禽,Chirping birds,Aves,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-223127-A-14.wav,chirping_birds,bird,esc-50,223127,鸣禽,Chirping birds,Aves,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-232495-A-6.wav,hen,bird,esc-50,232495,母鸡,Hen,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-234879-A-6.wav,hen,bird,esc-50,234879,母鸡,Hen,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-244318-A-6.wav,hen,bird,esc-50,244318,母鸡,Hen,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-250864-A-8.wav,sheep,mammal,esc-50,250864,羊,Sheep,Ovis aries,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-253649-A-6.wav,hen,bird,esc-50,253649,母鸡,Hen,Gallus gallus domesticus,song,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-99193-A-4.wav,frog,amphibian,esc-50,99193,蛙,Frog,Anura,advertisement_call,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-99193-B-4.wav,frog,amphibian,esc-50,99193,蛙,Frog,Anura,advertisement_call,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-99644-A-4.wav,frog,amphibian,esc-50,99644,蛙,Frog,Anura,advertisement_call,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-99644-B-4.wav,frog,amphibian,esc-50,99644,蛙,Frog,Anura,advertisement_call,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-99644-C-4.wav,frog,amphibian,esc-50,99644,蛙,Frog,Anura,advertisement_call,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-99644-D-4.wav,frog,amphibian,esc-50,99644,蛙,Frog,Anura,advertisement_call,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/5-117773-A-16.wav,wind,environment,esc-50,117773,风声,Wind,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-156026-A-4.wav,frog,amphibian,esc-50,156026,蛙,Frog,Anura,advertisement_call,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-156026-B-4.wav,frog,amphibian,esc-50,156026,蛙,Frog,Anura,advertisement_call,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-156026-C-4.wav,frog,amphibian,esc-50,156026,蛙,Frog,Anura,advertisement_call,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-156026-D-4.wav,frog,amphibian,esc-50,156026,蛙,Frog,Anura,advertisement_call,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-156999-A-19.wav,thunderstorm,environment,esc-50,156999,雷暴,Thunderstorm,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-156999-B-19.wav,thunderstorm,environment,esc-50,156999,雷暴,Thunderstorm,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-156999-C-19.wav,thunderstorm,environment,esc-50,156999,雷暴,Thunderstorm,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-156999-D-19.wav,thunderstorm,environment,esc-50,156999,雷暴,Thunderstorm,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-156999-E-19.wav,thunderstorm,environment,esc-50,156999,雷暴,Thunderstorm,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-157204-A-16.wav,wind,environment,esc-50,157204,风声,Wind,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-157204-B-16.wav,wind,environment,esc-50,157204,风声,Wind,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-169983-A-5.wav,cat,mammal,esc-50,169983,猫,Cat,Felis catus,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-172299-A-5.wav,cat,mammal,esc-50,172299,猫,Cat,Felis catus,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-172639-A-5.wav,cat,mammal,esc-50,172639,猫,Cat,Felis catus,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-177614-A-5.wav,cat,mammal,esc-50,177614,猫,Cat,Felis catus,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-179496-A-16.wav,wind,environment,esc-50,179496,风声,Wind,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-179496-B-16.wav,wind,environment,esc-50,179496,风声,Wind,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-181766-A-10.wav,rain,environment,esc-50,181766,雨声,Rain,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-186924-A-12.wav,crackling_fire,environment,esc-50,186924,篝火,Crackling fire,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-187201-A-4.wav,frog,amphibian,esc-50,187201,蛙,Frog,Anura,advertisement_call,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-187201-B-4.wav,frog,amphibian,esc-50,187201,蛙,Frog,Anura,advertisement_call,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-188495-A-19.wav,thunderstorm,environment,esc-50,188495,雷暴,Thunderstorm,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-188655-A-10.wav,rain,environment,esc-50,188655,雨声,Rain,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-189212-A-12.wav,crackling_fire,environment,esc-50,189212,篝火,Crackling fire,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-189237-A-12.wav,crackling_fire,environment,esc-50,189237,篝火,Crackling fire,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-189795-A-4.wav,frog,amphibian,esc-50,189795,蛙,Frog,Anura,advertisement_call,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-192191-A-19.wav,thunderstorm,environment,esc-50,192191,雷暴,Thunderstorm,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-193339-A-10.wav,rain,environment,esc-50,193339,雨声,Rain,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-193473-A-12.wav,crackling_fire,environment,esc-50,193473,篝火,Crackling fire,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-193473-B-12.wav,crackling_fire,environment,esc-50,193473,篝火,Crackling fire,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-194892-A-10.wav,rain,environment,esc-50,194892,雨声,Rain,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-194930-A-1.wav,rooster,bird,esc-50,194930,公鸡,Rooster,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-194930-B-1.wav,rooster,bird,esc-50,194930,公鸡,Rooster,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-194932-A-7.wav,insects,insect,esc-50,194932,昆虫（复合）,Insects,Insecta,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-195517-A-7.wav,insects,insect,esc-50,195517,昆虫（复合）,Insects,Insecta,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-195518-A-7.wav,insects,insect,esc-50,195518,昆虫（复合）,Insects,Insecta,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-195557-A-19.wav,thunderstorm,environment,esc-50,195557,雷暴,Thunderstorm,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-195710-A-10.wav,rain,environment,esc-50,195710,雨声,Rain,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-197446-A-7.wav,insects,insect,esc-50,197446,昆虫（复合）,Insects,Insecta,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-198278-A-7.wav,insects,insect,esc-50,198278,昆虫（复合）,Insects,Insecta,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-198278-B-7.wav,insects,insect,esc-50,198278,昆虫（复合）,Insects,Insecta,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-198278-C-7.wav,insects,insect,esc-50,198278,昆虫（复合）,Insects,Insecta,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-198321-A-10.wav,rain,environment,esc-50,198321,雨声,Rain,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-198891-A-8.wav,sheep,mammal,esc-50,198891,羊,Sheep,Ovis aries,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-198891-B-8.wav,sheep,mammal,esc-50,198891,羊,Sheep,Ovis aries,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-198891-C-8.wav,sheep,mammal,esc-50,198891,羊,Sheep,Ovis aries,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-198891-D-8.wav,sheep,mammal,esc-50,198891,羊,Sheep,Ovis aries,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-200329-A-8.wav,sheep,mammal,esc-50,200329,羊,Sheep,Ovis aries,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-200329-B-8.wav,sheep,mammal,esc-50,200329,羊,Sheep,Ovis aries,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-200329-C-8.wav,sheep,mammal,esc-50,200329,羊,Sheep,Ovis aries,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-200334-A-1.wav,rooster,bird,esc-50,200334,公鸡,Rooster,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-200334-B-1.wav,rooster,bird,esc-50,200334,公鸡,Rooster,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-200339-A-1.wav,rooster,bird,esc-50,200339,公鸡,Rooster,Gallus gallus domesticus,song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-200461-A-11.wav,sea_waves,environment,esc-50,200461,海浪,Sea waves,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-200461-B-11.wav,sea_waves,environment,esc-50,200461,海浪,Sea waves,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-202898-A-10.wav,rain,environment,esc-50,202898,雨声,Rain,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-203128-A-0.wav,dog,mammal,esc-50,203128,犬,Dog,Canis lupus familiaris,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-203128-B-0.wav,dog,mammal,esc-50,203128,犬,Dog,Canis lupus familiaris,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-203739-A-10.wav,rain,environment,esc-50,203739,雨声,Rain,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-204352-A-13.wav,crickets,insect,esc-50,204352,蟋蟀,Crickets,Gryllidae,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-204352-B-13.wav,crickets,insect,esc-50,204352,蟋蟀,Crickets,Gryllidae,calling_song,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-208030-A-0.wav,dog,mammal,esc-50,208030,犬,Dog,Canis lupus familiaris,vocalization,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-208810-A-11.wav,sea_waves,environment,esc-50,208810,海浪,Sea waves,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
audio/5-208810-B-11.wav,sea_waves,environment,esc-50,208810,海浪,Sea waves,,ambient,,fold5,esc-50,CC-BY-NC-3.0,0,5
